,date,open,close,high,low,volume,code
167,2018-09-06,557.558,549.558,564.818,545.558,42370.0,600519
168,2018-09-07,551.058,556.528,563.588,550.698,29240.0,600519
169,2018-09-10,557.758,550.358,559.368,546.258,21202.0,600519
170,2018-09-11,551.128,551.558,556.528,546.188,19496.0,600519
171,2018-09-12,548.558,535.558,550.428,533.568,41157.0,600519
172,2018-09-13,543.558,537.538,547.558,525.558,47713.0,600519
173,2018-09-14,539.538,548.458,555.338,534.088,40900.0,600519
174,2018-09-17,550.558,551.368,558.518,546.618,29112.0,600519
175,2018-09-18,548.558,572.258,573.558,547.778,37858.0,600519
176,2018-09-19,572.138,586.978,591.558,571.558,48221.0,600519
177,2018-09-20,590.758,584.108,592.458,582.918,27519.0,600519
178,2018-09-21,587.558,605.568,605.568,585.568,42617.0,600519
179,2018-09-25,600.558,602.578,611.328,598.818,30639.0,600519
180,2018-09-26,607.658,630.488,638.238,607.548,72287.0,600519
181,2018-09-27,633.058,629.558,633.558,620.958,40508.0,600519
182,2018-09-28,632.258,635.558,638.758,624.438,35089.0,600519
183,2018-10-08,620.968,591.708,624.558,591.708,82745.0,600519
184,2018-10-09,592.458,600.558,604.268,591.458,40222.0,600519
185,2018-10-10,602.818,576.478,603.558,575.248,63098.0,600519
186,2018-10-11,540.568,550.548,574.498,540.568,91581.0,600519
187,2018-10-12,556.558,573.558,578.238,556.138,54472.0,600519
188,2018-10-15,575.048,572.458,577.508,565.588,35607.0,600519
189,2018-10-16,571.538,572.698,585.088,567.568,26393.0,600519
190,2018-10-17,580.558,571.278,582.858,555.458,43077.0,600519
191,2018-10-18,565.558,551.498,565.558,550.528,52156.0,600519
192,2018-10-19,543.558,575.558,580.558,540.638,76199.0,600519
193,2018-10-22,580.558,598.558,607.578,580.558,73108.0,600519
194,2018-10-23,594.558,547.298,594.558,540.558,123112.0,600519
195,2018-10-24,533.668,542.548,555.558,525.558,76112.0,600519
196,2018-10-25,525.558,524.558,528.058,514.138,75568.0,600519
197,2018-10-26,524.558,515.658,530.558,513.538,55327.0,600519
198,2018-10-29,454.648,454.648,454.648,454.648,49076.0,600519
199,2018-10-30,415.558,429.558,448.558,414.578,204396.0,600519
200,2018-10-31,432.558,454.458,460.558,427.558,96884.0,600519
201,2018-11-01,460.558,468.558,491.058,456.808,98106.0,600519
202,2018-11-02,490.558,505.458,505.558,477.798,89156.0,600519
203,2018-11-05,498.558,481.358,498.558,477.328,75517.0,600519
204,2018-11-06,479.558,471.558,479.718,463.568,45566.0,600519
205,2018-11-07,474.558,471.958,480.508,467.568,38107.0,600519
206,2018-11-08,479.558,475.898,482.558,473.558,33763.0,600519
207,2018-11-09,472.778,467.558,474.558,467.558,24336.0,600519
208,2018-11-12,458.558,457.558,459.758,442.358,67824.0,600519
209,2018-11-13,451.678,475.558,475.558,448.558,66429.0,600519
210,2018-11-14,475.518,460.658,475.518,458.108,41766.0,600519
211,2018-11-15,464.358,465.258,470.358,461.058,30833.0,600519
212,2018-11-16,466.558,465.558,471.558,463.588,28938.0,600519
213,2018-11-19,465.858,474.578,477.558,464.668,36179.0,600519
214,2018-11-20,470.558,467.158,473.558,465.558,26943.0,600519
215,2018-11-21,459.558,470.258,474.458,459.238,27107.0,600519
216,2018-11-22,470.708,470.058,472.888,463.558,21213.0,600519
217,2018-11-23,469.558,462.458,472.858,462.458,20126.0,600519
218,2018-11-26,463.558,457.668,465.758,457.558,19120.0,600519
219,2018-11-27,457.558,453.658,460.548,452.058,20233.0,600519
220,2018-11-28,456.408,462.558,464.748,451.058,27737.0,600519
221,2018-11-29,471.588,457.158,475.358,454.568,45069.0,600519
222,2018-11-30,462.558,470.558,474.448,458.558,49010.0,600519
223,2018-12-03,494.558,506.758,510.558,490.328,83414.0,600519
224,2018-12-04,508.548,507.788,509.818,500.558,31473.0,600519
225,2018-12-05,503.058,515.658,522.058,500.558,41588.0,600519
226,2018-12-06,505.558,497.358,511.538,495.918,37758.0,600519
227,2018-12-07,501.158,492.558,504.418,490.258,26841.0,600519
228,2018-12-10,481.558,482.788,493.058,479.738,24640.0,600519
229,2018-12-11,482.558,488.548,492.108,482.558,16316.0,600519
230,2018-12-12,494.348,494.558,494.758,488.358,19921.0,600519
231,2018-12-13,495.558,507.308,512.438,495.158,40399.0,600519
232,2018-12-14,503.568,498.518,505.358,497.558,24554.0,600519
233,2018-12-17,498.128,496.078,501.528,490.568,24895.0,600519
234,2018-12-18,491.438,496.498,497.098,490.558,19222.0,600519
235,2018-12-19,494.558,483.358,496.548,481.588,25715.0,600519
236,2018-12-20,481.778,480.058,487.058,474.448,26940.0,600519
237,2018-12-21,476.558,472.968,479.008,467.768,30640.0,600519
238,2018-12-24,469.058,473.558,476.468,463.558,19109.0,600519
239,2018-12-25,467.778,471.348,473.058,459.168,26592.0,600519
240,2018-12-26,469.368,465.638,473.958,463.558,17866.0,600519
241,2018-12-27,475.558,468.558,477.408,467.778,29493.0,600519
242,2018-12-28,468.858,495.568,501.958,465.558,63678.0,600519
243,2019-01-02,515.538,504.538,517.558,500.568,62286.0,600519
244,2019-01-03,505.528,495.558,507.218,491.358,30977.0,600519
245,2019-01-04,492.838,507.558,513.228,487.578,37683.0,600519
246,2019-01-07,513.558,511.048,517.558,507.778,34750.0,600519
247,2019-01-08,511.058,510.348,517.558,505.838,28838.0,600519
248,2019-01-09,515.548,521.678,531.718,514.598,49892.0,600519
249,2019-01-10,522.688,524.328,530.438,515.808,29043.0,600519
250,2019-01-11,530.558,541.438,542.558,524.308,38884.0,600519
251,2019-01-14,538.558,530.158,541.448,527.108,25648.0,600519
252,2019-01-15,533.418,565.538,567.058,530.558,55764.0,600519
253,2019-01-16,563.558,566.658,571.208,559.158,42083.0,600519
254,2019-01-17,568.558,564.808,575.258,561.358,30284.0,600519
255,2019-01-18,570.558,589.168,595.758,567.058,68609.0,600519
256,2019-01-21,595.558,592.538,604.438,587.438,47051.0,600519
257,2019-01-22,591.558,576.558,591.558,570.778,42122.0,600519
258,2019-01-23,572.778,571.218,580.058,568.688,33624.0,600519
259,2019-01-24,575.858,578.058,583.388,570.238,29155.0,600519
260,2019-01-25,581.438,585.258,590.458,575.488,28986.0,600519
261,2019-01-28,589.558,582.558,599.538,581.588,36102.0,600519
262,2019-01-29,583.058,590.558,593.558,573.558,30342.0,600519
263,2019-01-30,590.548,581.558,591.778,581.558,22699.0,600519
264,2019-01-31,585.558,595.158,595.158,583.118,36696.0,600519
265,2019-02-01,602.598,598.228,604.558,595.168,30520.0,600519
266,2019-02-11,600.558,630.858,635.058,593.738,58140.0,600519
267,2019-02-12,628.558,623.478,631.048,620.758,35091.0,600519
268,2019-02-13,628.558,640.808,641.718,622.778,35677.0,600519
269,2019-02-14,636.758,642.718,649.218,635.698,32258.0,600519
270,2019-02-15,640.438,630.338,640.438,628.578,23237.0,600519
271,2019-02-18,636.558,645.558,650.508,636.558,37745.0,600519
272,2019-02-19,646.518,636.318,648.058,632.218,29501.0,600519
273,2019-02-20,640.558,627.558,640.558,621.618,37882.0,600519
274,2019-02-21,625.558,625.808,636.038,622.558,29850.0,600519
275,2019-02-22,622.558,631.568,634.048,619.658,25908.0,600519
276,2019-02-25,636.308,647.888,649.998,623.548,82622.0,600519
277,2019-02-26,653.358,632.908,654.738,631.558,57964.0,600519
278,2019-02-27,638.558,646.258,663.578,636.558,65942.0,600519
279,2019-02-28,643.458,660.568,668.978,642.508,56986.0,600519
280,2019-03-01,667.058,694.858,695.558,666.558,63840.0,600519
281,2019-03-04,700.558,687.418,703.888,682.778,84585.0,600519
282,2019-03-05,690.558,685.338,695.108,681.438,44830.0,600519
283,2019-03-06,680.558,673.558,685.058,671.438,46731.0,600519
284,2019-03-07,667.778,654.158,667.778,651.118,60180.0,600519
285,2019-03-08,643.458,643.058,652.388,639.208,52275.0,600519
286,2019-03-11,645.598,664.098,672.508,645.598,53057.0,600519
287,2019-03-12,669.378,650.568,669.388,644.558,52510.0,600519
288,2019-03-13,651.058,659.558,666.308,651.058,40561.0,600519
289,2019-03-14,662.558,683.558,690.558,659.558,62172.0,600519
290,2019-03-15,681.558,682.858,693.058,670.408,52400.0,600519
291,2019-03-18,684.358,715.648,720.088,682.558,81318.0,600519
292,2019-03-19,708.558,698.168,713.478,697.858,40634.0,600519
293,2019-03-20,695.558,698.358,707.858,690.558,31117.0,600519
294,2019-03-21,693.558,691.308,698.358,687.058,32573.0,600519
295,2019-03-22,693.778,699.558,705.538,690.558,30517.0,600519
296,2019-03-25,691.558,681.158,693.558,678.858,37270.0,600519
297,2019-03-26,685.558,678.558,691.498,669.658,37595.0,600519
298,2019-03-27,686.558,694.058,699.438,680.558,42807.0,600519
299,2019-03-28,698.988,712.358,720.038,691.238,57566.0,600519
300,2019-03-29,740.558,759.548,772.238,735.728,90933.0,600519
301,2019-04-01,765.558,764.558,774.508,756.558,60934.0,600519
302,2019-04-02,765.548,755.558,765.548,741.618,53227.0,600519
303,2019-04-03,745.678,750.058,757.298,739.768,43056.0,600519
304,2019-04-04,745.558,770.558,771.358,741.758,55772.0,600519
305,2019-04-08,805.558,805.758,813.558,795.678,66251.0,600519
306,2019-04-09,808.558,810.558,813.758,798.068,47989.0,600519
307,2019-04-10,808.558,853.548,857.458,805.558,67814.0,600519
308,2019-04-11,853.558,830.758,855.558,811.108,61102.0,600519
309,2019-04-12,814.558,819.558,825.548,805.568,48612.0,600519
310,2019-04-15,836.558,812.558,844.558,812.558,45522.0,600519
311,2019-04-16,810.458,845.458,845.458,806.778,46423.0,600519
312,2019-04-17,843.558,857.558,861.068,830.558,40761.0,600519
313,2019-04-18,850.968,851.058,860.238,841.778,19598.0,600519
314,2019-04-19,849.518,858.118,866.508,836.868,32379.0,600519
315,2019-04-22,865.058,854.758,884.448,846.168,40627.0,600519
316,2019-04-23,856.558,880.508,886.778,854.758,48852.0,600519
317,2019-04-24,885.438,875.558,895.558,856.778,45227.0,600519
318,2019-04-25,874.348,857.928,879.548,856.778,39801.0,600519
319,2019-04-26,851.858,850.558,865.438,850.558,43277.0,600519
320,2019-04-29,850.558,877.528,894.558,840.558,52572.0,600519
321,2019-04-30,873.558,879.558,890.518,868.668,35943.0,600519
322,2019-05-06,831.058,811.558,840.558,798.558,135099.0,600519
323,2019-05-07,798.838,795.558,819.498,775.778,100837.0,600519
324,2019-05-08,765.558,789.958,807.358,765.558,81882.0,600519
325,2019-05-09,780.558,764.368,785.428,748.058,91545.0,600519
326,2019-05-10,781.218,812.678,816.338,773.748,79907.0,600519
327,2019-05-13,804.418,797.558,816.538,789.558,46637.0,600519
328,2019-05-14,790.558,792.128,811.558,778.558,59983.0,600519
329,2019-05-15,795.798,832.558,838.558,795.798,63124.0,600519
330,2019-05-16,824.558,835.468,837.558,810.558,44540.0,600519
331,2019-05-17,832.578,812.348,837.858,805.658,49841.0,600519
332,2019-05-20,805.558,790.518,805.558,776.558,44407.0,600519
333,2019-05-21,790.558,800.558,815.558,777.578,42385.0,600519
334,2019-05-22,800.538,793.558,809.558,785.558,32041.0,600519
335,2019-05-23,786.558,766.558,789.538,761.778,58058.0,600519
336,2019-05-24,770.558,784.058,790.558,769.998,44034.0,600519
337,2019-05-27,784.658,784.558,788.548,765.608,39161.0,600519
338,2019-05-28,783.548,793.558,813.048,780.578,74772.0,600519
339,2019-05-29,793.568,817.468,830.508,793.568,65646.0,600519
340,2019-05-30,815.558,810.858,825.548,796.778,40247.0,600519
341,2019-05-31,806.088,795.558,812.548,795.558,35793.0,600519
342,2019-06-03,797.558,797.558,806.908,791.838,34479.0,600519
343,2019-06-04,800.558,780.858,800.988,776.558,39689.0,600519
344,2019-06-05,789.558,777.158,791.818,775.558,34067.0,600519
345,2019-06-06,781.178,767.688,781.328,763.558,34786.0,600519
346,2019-06-10,763.538,776.638,784.508,745.558,55502.0,600519
347,2019-06-11,781.558,816.448,821.168,780.558,80106.0,600519
348,2019-06-12,811.778,812.258,816.548,799.558,37747.0,600519
349,2019-06-13,815.558,815.558,817.858,802.558,32917.0,600519
350,2019-06-14,816.558,818.558,837.858,815.578,42455.0,600519
351,2019-06-17,812.558,817.158,832.498,811.578,32769.0,600519
352,2019-06-18,822.558,822.558,825.558,808.158,29441.0,600519
353,2019-06-19,845.558,837.568,852.258,837.568,53726.0,600519
354,2019-06-20,838.058,880.558,881.058,837.758,67271.0,600519
355,2019-06-21,875.528,881.858,890.048,870.058,45926.0,600519
356,2019-06-24,883.858,892.658,905.248,880.558,45779.0,600519
357,2019-06-25,897.558,888.538,904.558,872.558,51295.0,600519
358,2019-06-26,890.558,885.418,890.558,876.778,29588.0,600519
359,2019-06-27,890.558,901.908,906.558,886.678,47978.0,600519
360,2019-06-28,906.087,904.097,908.977,891.427,31088.0,600519
361,2019-07-01,924.617,951.957,955.697,920.317,52337.0,600519
362,2019-07-02,945.097,945.097,949.597,936.097,39061.0,600519
363,2019-07-03,940.097,907.997,943.097,901.597,67139.0,600519
364,2019-07-04,905.897,901.297,910.897,891.317,46216.0,600519
365,2019-07-05,906.097,919.917,926.097,896.397,50032.0,600519
366,2019-07-08,915.147,904.957,917.997,895.097,33613.0,600519
367,2019-07-09,899.397,896.157,909.097,888.447,31723.0,600519
368,2019-07-10,901.027,902.617,910.677,897.097,28166.0,600519
369,2019-07-11,910.057,901.597,918.477,896.097,30514.0,600519
370,2019-07-12,901.397,906.187,911.597,900.107,28173.0,600519
371,2019-07-15,887.897,896.027,900.197,871.227,59870.0,600519
372,2019-07-16,895.547,888.097,902.397,885.097,33245.0,600519
373,2019-07-17,888.097,883.597,893.087,882.227,25468.0,600519
374,2019-07-18,881.597,867.597,883.097,867.277,39252.0,600519
375,2019-07-19,875.097,875.967,880.897,868.097,28014.0,600519
376,2019-07-22,880.097,877.117,884.097,870.347,28125.0,600519
377,2019-07-23,882.397,874.077,882.687,863.957,32483.0,600519
378,2019-07-24,878.407,866.457,879.997,864.787,46771.0,600519
379,2019-07-25,866.067,883.097,883.457,858.247,38255.0,600519
380,2019-07-26,882.067,885.127,891.097,878.647,26467.0,600519
381,2019-07-29,882.127,896.507,899.597,880.107,26981.0,600519
382,2019-07-30,896.597,899.027,903.097,891.097,19537.0,600519
383,2019-07-31,895.097,892.697,901.867,886.687,22526.0,600519
384,2019-08-01,896.607,879.397,897.097,873.117,35089.0,600519
385,2019-08-02,864.097,874.547,878.077,863.097,39719.0,600519
386,2019-08-05,865.097,862.527,874.097,860.097,36774.0,600519
387,2019-08-06,851.097,866.397,868.097,843.897,43991.0,600519
388,2019-08-07,869.597,865.097,875.627,865.097,26869.0,600519
389,2019-08-08,873.597,891.777,894.097,872.097,38808.0,600519
390,2019-08-09,898.597,882.127,901.047,879.087,28461.0,600519
391,2019-08-12,930.407,938.727,940.197,915.107,81498.0,600519
392,2019-08-13,936.257,938.047,946.097,930.777,30329.0,600519
393,2019-08-14,950.117,963.427,971.997,950.117,41410.0,600519
394,2019-08-15,948.097,964.997,966.577,948.097,27237.0,600519
395,2019-08-16,969.937,974.697,995.677,961.097,36086.0,600519
396,2019-08-19,981.097,975.977,990.077,969.147,32867.0,600519
397,2019-08-20,975.097,990.097,993.777,970.097,28602.0,600519
398,2019-08-21,990.197,986.097,997.067,981.757,25066.0,600519
399,2019-08-22,993.087,1024.097,1024.097,990.097,37590.0,600519
400,2019-08-23,1025.097,1050.197,1053.657,1015.717,40192.0,600519
401,2019-08-26,1033.097,1023.047,1048.097,1016.777,48497.0,600519
402,2019-08-27,1037.097,1029.097,1051.407,1029.097,52164.0,600519
403,2019-08-28,1029.097,1020.207,1043.287,1003.107,47009.0,600519
404,2019-08-29,1025.097,1033.197,1038.277,1012.597,29330.0,600519
405,2019-08-30,1045.097,1062.097,1066.097,1043.097,44890.0,600519
406,2019-09-02,1060.087,1058.857,1065.077,1049.097,28234.0,600519
407,2019-09-03,1060.097,1060.097,1071.117,1048.657,29485.0,600519
408,2019-09-04,1060.897,1045.107,1063.007,1040.207,33600.0,600519
409,2019-09-05,1049.097,1064.097,1064.997,1048.097,32930.0,600519
410,2019-09-06,1064.597,1062.587,1066.247,1051.097,26176.0,600519
411,2019-09-09,1065.097,1056.617,1068.097,1055.097,29379.0,600519
412,2019-09-10,1054.397,1043.947,1055.097,1040.107,26227.0,600519
413,2019-09-11,1039.317,989.617,1040.067,988.097,81716.0,600519
414,2019-09-12,986.097,1019.097,1030.077,986.097,41211.0,600519
415,2019-09-16,1003.097,1019.097,1024.047,1003.097,31371.0,600519
416,2019-09-17,1014.097,1014.107,1026.757,1007.097,25196.0,600519
417,2019-09-18,1028.597,1068.997,1070.097,1028.277,69314.0,600519
418,2019-09-19,1068.097,1065.097,1070.097,1057.197,24479.0,600519
419,2019-09-20,1071.097,1077.517,1080.097,1067.687,37626.0,600519
420,2019-09-23,1077.097,1069.097,1077.097,1051.097,30026.0,600519
421,2019-09-24,1075.097,1104.097,1104.997,1072.097,36269.0,600519
422,2019-09-25,1100.097,1094.097,1108.967,1090.597,24024.0,600519
423,2019-09-26,1095.037,1087.097,1103.447,1078.907,26081.0,600519
424,2019-09-27,1084.097,1094.847,1103.097,1073.097,22826.0,600519
425,2019-09-30,1083.097,1070.097,1089.527,1070.097,30825.0,600519
426,2019-10-08,1073.097,1087.197,1100.097,1072.107,31045.0,600519
427,2019-10-09,1086.297,1066.907,1086.297,1055.147,35788.0,600519
428,2019-10-10,1047.097,1075.097,1079.027,1029.117,41173.0,600519
429,2019-10-11,1077.097,1094.697,1095.097,1072.307,28689.0,600519
430,2019-10-14,1106.097,1100.097,1107.757,1090.097,27187.0,600519
431,2019-10-15,1100.097,1131.097,1135.777,1097.127,40034.0,600519
432,2019-10-16,1088.097,1090.097,1107.597,1080.097,59150.0,600519
433,2019-10-17,1096.097,1103.427,1106.757,1082.597,30508.0,600519
434,2019-10-18,1099.097,1095.887,1110.087,1091.787,28291.0,600519
435,2019-10-21,1091.957,1088.597,1098.997,1083.397,25274.0,600519
436,2019-10-22,1098.097,1090.897,1101.597,1083.987,19309.0,600519
437,2019-10-23,1088.097,1079.007,1098.097,1076.207,23080.0,600519
438,2019-10-24,1085.047,1070.367,1086.097,1067.257,26178.0,600519
439,2019-10-25,1073.397,1091.447,1092.597,1063.127,25998.0,600519
440,2019-10-28,1086.107,1098.387,1101.107,1085.097,22485.0,600519
441,2019-10-29,1101.207,1113.097,1120.057,1097.867,27803.0,600519
442,2019-10-30,1110.097,1103.897,1112.797,1096.097,21254.0,600519
443,2019-10-31,1116.097,1100.107,1118.097,1096.247,25909.0,600519
444,2019-11-01,1101.097,1105.097,1112.047,1092.597,22811.0,600519
445,2019-11-04,1110.097,1119.687,1130.087,1109.097,26737.0,600519
446,2019-11-05,1119.597,1119.097,1125.097,1112.097,22254.0,600519
447,2019-11-06,1117.097,1113.097,1124.097,1108.977,19737.0,600519
448,2019-11-07,1116.607,1121.467,1121.977,1109.097,16167.0,600519
449,2019-11-08,1125.097,1125.097,1135.747,1121.607,24512.0,600519
450,2019-11-11,1121.597,1119.097,1126.297,1113.607,17342.0,600519
451,2019-11-12,1124.097,1121.697,1129.697,1118.307,19150.0,600519
452,2019-11-13,1127.097,1144.097,1147.897,1120.097,31977.0,600519
453,2019-11-14,1147.097,1150.097,1160.097,1142.097,23521.0,600519
454,2019-11-15,1150.097,1144.997,1153.007,1141.597,16340.0,600519
455,2019-11-18,1145.217,1147.377,1149.547,1138.097,18037.0,600519
456,2019-11-19,1148.097,1152.417,1161.707,1145.117,20623.0,600519
457,2019-11-20,1150.097,1153.847,1159.607,1148.157,15280.0,600519
458,2019-11-21,1151.097,1151.397,1155.607,1141.157,19187.0,600519
459,2019-11-22,1143.097,1114.097,1149.097,1105.097,47054.0,600519
460,2019-11-25,1108.147,1102.157,1114.097,1092.157,38281.0,600519
461,2019-11-26,1106.777,1105.097,1118.697,1103.097,40239.0,600519
462,2019-11-27,1112.897,1110.047,1116.717,1104.607,19848.0,600519
463,2019-11-28,1115.067,1095.897,1117.607,1089.117,28844.0,600519
464,2019-11-29,1085.597,1049.097,1085.597,1032.987,82397.0,600519
465,2019-12-02,1038.297,1053.097,1060.117,1038.297,30784.0,600519
466,2019-12-03,1053.097,1038.097,1053.097,1037.837,27340.0,600519
467,2019-12-04,1060.097,1042.427,1064.757,1038.097,35283.0,600519
468,2019-12-05,1045.097,1049.897,1052.107,1038.097,21338.0,600519
469,2019-12-06,1056.067,1090.097,1090.097,1050.197,39506.0,600519
470,2019-12-09,1095.097,1078.797,1096.097,1076.197,21824.0,600519
471,2019-12-10,1079.697,1084.497,1085.097,1071.097,15086.0,600519
472,2019-12-11,1088.097,1079.077,1090.847,1075.647,14567.0,600519
473,2019-12-12,1076.097,1057.097,1080.037,1050.177,29409.0,600519
474,2019-12-13,1066.097,1083.097,1085.097,1066.097,30000.0,600519
475,2019-12-16,1083.097,1068.017,1083.097,1058.037,30936.0,600519
476,2019-12-17,1069.797,1090.077,1093.697,1063.127,42616.0,600519
477,2019-12-18,1094.097,1088.097,1095.297,1084.097,19640.0,600519
478,2019-12-19,1083.097,1077.497,1083.097,1072.097,19552.0,600519
479,2019-12-20,1082.277,1066.397,1082.277,1061.597,23563.0,600519
480,2019-12-23,1059.097,1069.397,1082.597,1056.097,25919.0,600519
481,2019-12-24,1073.097,1068.097,1075.097,1065.097,11823.0,600519
482,2019-12-25,1063.097,1053.797,1063.097,1050.107,24305.0,600519
483,2019-12-26,1052.097,1055.197,1062.077,1040.087,22877.0,600519
484,2019-12-27,1070.097,1083.097,1092.097,1070.097,47066.0,600519
485,2019-12-30,1090.297,1105.897,1115.597,1090.297,40760.0,600519
486,2019-12-31,1103.097,1103.097,1108.097,1096.607,22588.0,600519
487,2020-01-02,1048.097,1050.097,1065.157,1036.097,148099.0,600519
488,2020-01-03,1037.097,998.657,1037.097,996.997,130318.0,600519
489,2020-01-06,990.957,998.087,1012.997,987.397,63414.0,600519
490,2020-01-07,997.597,1014.627,1019.097,996.497,47853.0,600519
491,2020-01-08,1005.147,1008.237,1015.597,1002.677,25008.0,600519
492,2020-01-09,1014.097,1022.797,1025.487,1010.097,37405.0,600519
493,2020-01-10,1029.097,1032.597,1036.087,1022.597,35975.0,600519
494,2020-01-13,1032.597,1044.367,1049.297,1032.097,38515.0,600519
495,2020-01-14,1044.297,1027.497,1044.987,1023.097,35144.0,600519
496,2020-01-15,1029.107,1032.227,1041.697,1025.097,26029.0,600519
497,2020-01-16,1038.967,1027.097,1038.967,1022.677,23191.0,600519
498,2020-01-17,1030.097,1027.597,1032.877,1021.107,23472.0,600519
499,2020-01-20,1031.957,1011.097,1031.957,1002.097,35391.0,600519
500,2020-01-21,1001.097,995.397,1007.097,992.397,32874.0,600519
501,2020-01-22,990.097,995.607,1004.097,975.477,36200.0,600519
502,2020-01-23,996.097,972.897,996.097,957.097,53468.0,600519
503,2020-02-03,905.097,924.017,930.777,900.097,123442.0,600519
504,2020-02-04,935.097,958.107,977.097,931.107,62624.0,600519
505,2020-02-05,970.097,970.087,974.097,953.127,47418.0,600519
506,2020-02-06,979.527,991.097,995.097,972.117,47171.0,600519
507,2020-02-07,990.107,996.097,997.097,981.117,31278.0,600519
508,2020-02-10,982.097,986.587,994.697,977.297,30533.0,600519
509,2020-02-11,983.097,1018.097,1019.777,982.897,47917.0,600519
510,2020-02-12,1009.097,1017.367,1018.887,1005.977,28125.0,600519
511,2020-02-13,1018.097,1011.097,1033.987,1008.107,30357.0,600519
512,2020-02-14,1010.547,1008.097,1013.607,1003.207,23287.0,600519
513,2020-02-17,1002.597,1013.917,1016.287,1002.497,27028.0,600519
514,2020-02-18,1010.107,1004.097,1016.977,1003.097,26664.0,600519
515,2020-02-19,1005.097,1016.597,1021.597,998.097,37051.0,600519
516,2020-02-20,1016.797,1038.097,1044.097,1015.507,46802.0,600519
517,2020-02-21,1031.557,1032.977,1043.637,1030.107,28940.0,600519
518,2020-02-24,1025.597,1007.277,1030.097,1005.597,38650.0,600519
519,2020-02-25,998.097,994.907,1002.187,987.977,38385.0,600519
520,2020-02-26,982.097,993.797,1004.097,975.097,43560.0,600519
521,2020-02-27,996.097,1007.487,1015.087,996.097,34498.0,600519
522,2020-02-28,990.397,977.097,1002.097,970.067,49946.0,600519
523,2020-03-02,970.207,1006.107,1016.647,970.107,47663.0,600519
524,2020-03-03,1018.097,1033.097,1038.977,1018.097,50250.0,600519
525,2020-03-04,1045.097,1049.017,1059.097,1036.337,53792.0,600519
526,2020-03-05,1056.407,1091.097,1095.087,1050.657,62426.0,600519
527,2020-03-06,1083.097,1075.597,1096.097,1072.077,30641.0,600519
528,2020-03-09,1055.097,1034.107,1055.097,1031.407,43404.0,600519
529,2020-03-10,1033.097,1076.097,1088.097,1033.097,58062.0,600519
530,2020-03-11,1075.597,1078.617,1089.677,1061.097,35548.0,600519
531,2020-03-12,1061.317,1058.597,1073.097,1045.197,36631.0,600519
532,2020-03-13,1010.097,1032.127,1049.077,1000.097,75885.0,600519
533,2020-03-16,1024.077,987.097,1028.047,982.097,51233.0,600519
534,2020-03-17,975.097,965.197,998.097,931.217,79359.0,600519
535,2020-03-18,960.097,928.087,980.097,928.087,73460.0,600519
536,2020-03-19,914.087,916.097,935.097,880.197,102265.0,600519
537,2020-03-20,931.097,955.377,963.097,931.097,60139.0,600519
538,2020-03-23,920.097,939.097,955.377,911.617,48472.0,600519
539,2020-03-24,963.097,976.097,978.977,955.097,46651.0,600519
540,2020-03-25,1008.077,1000.197,1011.457,994.297,37049.0,600519
541,2020-03-26,993.427,985.017,1011.297,982.097,30049.0,600519
542,2020-03-27,1005.097,995.597,1012.097,995.107,36261.0,600519
543,2020-03-30,980.347,992.097,997.097,977.097,30687.0,600519
544,2020-03-31,1002.097,1031.097,1035.097,1001.897,47984.0,600519
545,2020-04-01,1037.097,1023.097,1049.097,1023.097,33205.0,600519
546,2020-04-02,1024.097,1065.097,1065.097,1023.977,45206.0,600519
547,2020-04-03,1059.127,1059.887,1068.057,1052.077,27618.0,600519
548,2020-04-07,1082.047,1080.047,1086.597,1068.987,43488.0,600519
549,2020-04-08,1072.097,1079.857,1086.407,1072.097,24224.0,600519
550,2020-04-09,1086.097,1078.597,1089.097,1068.057,22817.0,600519
551,2020-04-10,1077.977,1085.097,1101.597,1073.597,27804.0,600519
552,2020-04-13,1085.097,1082.397,1090.077,1068.597,15981.0,600519
553,2020-04-14,1096.097,1105.197,1111.647,1086.097,36800.0,600519
554,2020-04-15,1112.097,1109.697,1124.087,1107.197,29332.0,600519
555,2020-04-16,1113.067,1117.197,1117.197,1104.197,21728.0,600519
556,2020-04-17,1130.097,1146.097,1154.657,1125.107,38246.0,600519
557,2020-04-20,1141.097,1147.397,1151.597,1136.897,24239.0,600519
558,2020-04-21,1141.117,1120.097,1144.087,1113.097,29224.0,600519
559,2020-04-22,1126.097,1164.597,1169.597,1122.317,44035.0,600519
560,2020-04-23,1170.097,1172.357,1185.777,1167.867,26899.0,600519
561,2020-04-24,1168.097,1170.657,1179.987,1155.277,19122.0,600519
562,2020-04-27,1177.097,1196.097,1198.267,1171.057,25904.0,600519
